TimesSeries,Air temperature,Humidity(relative),AirPressure,Water content,Soil Electrical Conductivity,Soil Temp,Mock evapotranspiration rate,Insolation(W),Insolation(MJ),Wind speed,Wind direction1,Wind direction2,Evapotranspiration rate
year/month/day/hour/minute,Deg C,%,mbar,m^3/m^3,dS/m,Deg C,mm,W/m^2,MJ/m^2,meters/second,Deg,Deg,mV/mV
2019/10/24 0:50,28.13,79.37,1012.914,0.056,0.011,27.8,0.031,0.016,2.44E-06,2.267,78.95,21.49,11.35
2019/10/24 0:55,28.07,80.5,1012.854,0.056,0.011,27.78,0.041,0.004,1.85E-06,3.676,95.1,14.68,11.36
2019/10/24 1:00,27.58,80.5,1012.845,0.056,0.011,27.74,0.042,0.005,7.60E-07,3.674,90.8,13.92,11.37
2019/10/24 1:05,26.68,85.4,1012.754,0.056,0.011,27.61,0.023,0,3.16E-06,1.99,100.7,12.12,11.38
2019/10/24 1:10,26.31,86,1012.701,0.056,0.011,27.46,0.014,0,2.20E-06,1.334,102.4,22,11.38
2019/10/24 1:15,26.16,85.5,1012.694,0.056,0.011,27.35,0.01,0,1.46E-06,0.861,92.9,22.53,11.38
2019/10/24 1:20,26.38,86.1,1012.59,0.056,0.011,27.27,0.014,0,1.91E-06,1.303,91.6,33.39,11.38
2019/10/24 1:25,26.78,85.7,1012.539,0.056,0.011,27.19,0.017,0.014,1.64E-06,1.772,54.73,14.55,11.38
2019/10/24 1:30,26.57,85.2,1012.522,0.056,0.011,27.13,0.018,0,2.12E-06,1.774,45.13,22.54,11.38
2019/10/24 1:35,26.53,86.1,1012.481,0.056,0.011,27.06,0.013,0,1.96E-06,1.19,42.61,21.89,11.38
2019/10/24 1:40,26.47,86.5,1012.39,0.056,0.011,27,0.012,0,1.48E-06,1.041,36.85,23.2,11.38
2019/10/24 1:45,26.44,86.9,1012.327,0.056,0.011,26.96,0.01,0.005,2.34E-06,0.95,24.24,20.78,11.38
2019/10/24 1:50,26.36,88,1012.299,0.056,0.011,26.93,0.009,0,2.17E-06,0.872,17.8,22.03,11.38
2019/10/24 1:55,26.43,88.5,1012.278,0.056,0.011,26.92,0.01,0.002,2.49E-06,1.124,22.13,25.6,11.38
2019/10/24 2:00,26.65,88.3,1012.215,0.056,0.011,26.93,0.01,0.018,2.64E-06,1.023,57.27,18.13,11.38
2019/10/24 2:05,26.85,84.9,1012.176,0.056,0.011,26.93,0.018,0.004,2.20E-06,1.951,52.37,26.93,11.38
2019/10/24 2:10,27.15,84.5,1012.09,0.056,0.011,26.91,0.021,0.011,2.15E-06,2.051,70.8,32.29,11.38
2019/10/24 2:15,27.4,80.9,1012.038,0.056,0.011,26.87,0.03,0,2.30E-06,2.767,92.1,21.17,11.38
2019/10/24 2:20,27.63,80,1011.994,0.056,0.011,26.83,0.031,0,2.48E-06,2.227,82.8,19.67,11.38
2019/10/24 2:25,27.62,82.7,1011.969,0.056,0.011,26.8,0.024,0.007,1.91E-06,1.832,87.7,18.4,11.38
2019/10/24 2:30,27.35,84.3,1011.958,0.056,0.011,26.78,0.017,0.004,2.09E-06,1.324,96.9,16.86,11.38
2019/10/24 2:35,27.07,84.5,1011.959,0.056,0.011,26.76,0.016,0.004,2.73E-06,1.387,89.6,12.02,11.38
2019/10/24 2:40,27.05,85,1011.983,0.056,0.011,26.74,0.008,0,2.06E-06,0.607,78.21,12.69,11.38
2019/10/24 2:45,26.93,85.8,1012.013,0.056,0.011,26.72,0.009,0,2.07E-06,0.727,72.79,10.44,11.38
2019/10/24 2:50,26.96,86.1,1011.967,0.056,0.011,26.68,0.017,0,2.41E-06,1.662,88.3,14.95,11.38
2019/10/24 2:55,26.98,80.8,1012.009,0.055,0.011,26.66,0.03,0.014,2.65E-06,3.044,81,16.6,11.38
2019/10/24 3:00,27.14,76.23,1012.053,0.055,0.011,26.6,0.039,0.007,2.03E-06,2.869,72.72,21.39,11.38
2019/10/24 3:05,27,73.67,1012.062,0.055,0.011,26.52,0.036,0.004,1.39E-06,2.044,65.83,16.65,11.38
2019/10/24 3:10,26.65,75.92,1012.05,0.055,0.011,26.44,0.024,0,2.46E-06,1.226,58.68,15.85,11.38
2019/10/24 3:15,26.41,77.78,1012.052,0.055,0.011,26.37,0.017,0.007,2.27E-06,0.93,60.79,14.12,11.38
2019/10/24 3:20,26.24,80.3,1012.013,0.055,0.011,26.33,0.014,0,1.01E-06,0.799,41.13,9.79,11.38
2019/10/24 3:25,26.25,79.89,1011.979,0.055,0.011,26.28,0.013,0.045,1.95E-06,0.82,21.14,13.13,11.38
2019/10/24 3:30,26.02,83,1011.915,0.055,0.011,26.24,0.01,0.004,1.74E-06,0.638,20.17,20.87,11.38
2019/10/24 3:35,25.92,83,1012.039,0.055,0.011,26.19,0.022,0,2.70E-06,1.93,82.1,44.89,11.37
2019/10/24 3:40,25.88,85.2,1012.059,0.055,0.011,26.12,0.023,0,2.06E-06,2.116,126.4,31.07,11.38
2019/10/24 3:45,25.25,88.5,1012.068,0.055,0.011,26.01,0.008,0,1.90E-06,0.767,89.4,20.14,11.38
2019/10/24 3:50,24.84,89.9,1012.085,0.055,0.011,25.94,0.006,0,1.81E-06,0.722,50.41,16.25,11.38
2019/10/24 3:55,24.61,91.5,1012.051,0.055,0.011,25.93,0.005,0.005,2.28E-06,0.658,41.71,21.11,11.38
2019/10/24 4:00,24.9,92.1,1012.055,0.055,0.011,25.92,0.006,0.013,2.02E-06,1.032,63.19,18.69,11.38
2019/10/24 4:05,25.79,88.9,1012.016,0.055,0.011,25.92,0.01,0.023,2.19E-06,1.576,73.75,20,11.38
2019/10/24 4:10,26.23,87.8,1011.974,0.055,0.01,25.95,0.01,0,1.07E-06,1.082,64.52,14.3,11.38
2019/10/24 4:15,26.57,86.5,1011.988,0.055,0.011,25.96,0.012,0,1.55E-06,1.206,61.09,28.61,11.38
2019/10/24 4:20,26.77,85.8,1011.972,0.055,0.011,25.99,0.016,0,1.77E-06,1.572,73.74,30.63,11.38
2019/10/24 4:25,27.04,81.8,1011.997,0.055,0.011,26,0.021,0.011,1.58E-06,1.811,94,20.26,11.38
2019/10/24 4:30,27.51,79.47,1011.994,0.055,0.011,26.01,0.03,0,1.64E-06,2.322,68.97,26.25,11.39
2019/10/24 4:35,27.59,80.3,1011.999,0.055,0.01,26.03,0.025,0,2.06E-06,1.753,76,20.5,11.38
2019/10/24 4:40,27.54,80.5,1011.938,0.055,0.011,26.05,0.029,0.004,1.79E-06,2.169,72.23,23.38,11.39
2019/10/24 4:45,27.6,79.81,1011.857,0.055,0.01,26.08,0.03,0.004,2.36E-06,2.246,81.4,39.38,11.39
2019/10/24 4:50,27.55,80.2,1011.935,0.055,0.01,26.1,0.022,0,1.37E-06,1.441,62.51,25.04,11.39
2019/10/24 4:55,27.65,78.63,1011.964,0.055,0.01,26.11,0.032,0,2.84E-06,2.548,72.91,26.04,11.39
2019/10/24 5:00,27.66,80.1,1011.999,0.055,0.01,26.13,0.029,0,2.57E-06,1.94,67.79,18.9,11.38
2019/10/24 5:05,27.69,80.3,1011.989,0.055,0.01,26.15,0.028,0.016,2.37E-06,2.023,87.7,30.06,11.38
2019/10/24 5:10,27.74,81.4,1012.016,0.055,0.01,26.18,0.015,0,1.72E-06,0.876,76.92,41.63,11.38
2019/10/24 5:15,27.68,82.7,1011.996,0.055,0.01,26.21,0.028,0.021,1.81E-06,2.438,83.6,22.21,11.39
2019/10/24 5:20,27.76,81.8,1012.005,0.055,0.01,26.25,0.032,0.011,1.91E-06,2.896,92.5,22.16,11.39
2019/10/24 5:25,27.79,79.65,1012.102,0.055,0.01,26.27,0.038,0.009,1.80E-06,3.256,82.7,21.23,11.41
2019/10/24 5:30,27.86,78.79,1012.189,0.055,0.01,26.29,0.037,0.002,2.64E-06,2.937,82.3,27.21,11.38
2019/10/24 5:35,27.83,79.88,1012.235,0.055,0.01,26.3,0.035,0.029,2.91E-06,2.571,79.28,23.07,11.38
2019/10/24 5:40,27.7,79.86,1012.292,0.055,0.01,26.3,0.031,0,4.53E-06,2.284,80.8,28.3,11.39
2019/10/24 5:45,27.74,79.94,1012.335,0.055,0.01,26.29,0.027,0.132,1.50E-05,1.86,93.5,21.28,11.39
2019/10/24 5:50,27.76,79.45,1012.329,0.055,0.01,26.29,0.029,0.433,7.41E-05,2.03,86,25.85,11.38
2019/10/24 5:55,27.75,78.97,1012.383,0.055,0.01,26.29,0.024,0.901,0.0001992,1.564,75.34,34.69,11.38
2019/10/24 6:00,27.79,80.7,1012.444,0.055,0.01,26.29,0.033,2.423,0.000480291,2.322,87.7,28.3,11.38
2019/10/24 6:05,27.75,82.9,1012.527,0.055,0.01,26.29,0.026,4.772,0.00104216,2.166,81.9,31.56,11.38
2019/10/24 6:10,27.69,81.5,1012.645,0.055,0.01,26.3,0.026,9.21,0.002035727,2.183,81.6,34.42,11.38
2019/10/24 6:15,27.67,81.5,1012.796,0.055,0.01,26.32,0.042,17.19,0.003837973,2.559,80.8,32.97,11.39
2019/10/24 6:20,27.6,82.1,1012.897,0.055,0.01,26.34,0.052,19.51,0.005593378,3.317,70.05,24.56,11.38
2019/10/24 6:25,27.58,83.4,1012.994,0.055,0.01,26.36,0.039,32.61,0.006626769,2.466,80.6,21.27,11.38
2019/10/24 6:30,27.54,82.9,1013.019,0.055,0.01,26.38,0.044,60.11,0.01487226,2.845,70.56,20,11.38
2019/10/24 6:35,27.54,82.6,1013.101,0.055,0.01,26.41,0.046,40.43,0.01413863,2.86,71.24,22.61,11.38
2019/10/24 6:40,27.55,82.4,1013.209,0.055,0.01,26.43,0.042,27.33,0.008867874,2.716,73.23,17.62,11.38
2019/10/24 6:45,27.52,82.7,1013.281,0.055,0.01,26.45,0.036,31.02,0.008583161,2.235,68.91,25.89,11.38
2019/10/24 6:50,27.65,82.4,1013.361,0.055,0.01,26.47,0.042,142.4,0.02141693,2.439,75.29,27.02,11.38
2019/10/24 6:55,27.91,81.7,1013.383,0.055,0.01,26.53,0.036,59.79,0.02943856,1.887,65.37,21.26,11.38
2019/10/24 7:00,28.07,80.6,1013.436,0.055,0.01,26.61,0.036,208.4,0.04420681,1.567,73.17,30.16,11.38
2019/10/24 7:05,28.28,79.45,1013.496,0.055,0.01,26.71,0.057,74.71,0.04503876,2.663,82.1,41.19,11.38
2019/10/24 7:10,28.1,78.65,1013.491,0.055,0.01,26.79,0.049,223.7,0.04833497,2.099,70.73,21.7,11.41
2019/10/24 7:15,28.18,77.27,1013.488,0.055,0.01,26.87,0.068,243.4,0.07012168,2.807,55.18,20.88,11.37
2019/10/24 7:20,28.41,75.83,1013.567,0.056,0.01,26.97,0.059,272.7,0.07539268,2.037,73.97,26.65,11.38
2019/10/24 7:25,28.84,77.06,1013.614,0.056,0.01,27.1,0.05,262.7,0.0807993,1.5,85.5,22.7,11.38
2019/10/24 7:30,28.99,78.22,1013.602,0.056,0.01,27.23,0.057,287.1,0.08007076,2.013,85.4,28.33,11.38
2019/10/24 7:35,29.01,79.68,1013.593,0.056,0.01,27.39,0.059,320.9,0.07638638,2.274,91.6,34.37,11.38
2019/10/24 7:40,29.02,78.53,1013.646,0.056,0.01,27.54,0.063,381.8,0.07639235,2.522,94.7,29.02,11.38
2019/10/24 7:45,29.14,76.26,1013.718,0.056,0.01,27.7,0.096,370.6,0.1111081,3.805,94.9,17.84,11.38
2019/10/24 7:50,29.36,75.75,1013.783,0.056,0.01,27.89,0.09,368.5,0.1106951,3.275,95,17.82,11.38
2019/10/24 7:55,29.33,76.21,1013.819,0.056,0.01,28.06,0.084,364.4,0.1055386,2.988,108.2,20.35,11.38
2019/10/24 8:00,29.49,75.63,1013.853,0.056,0.01,28.23,0.089,406.3,0.115275,3.152,93.5,14.89,11.38
2019/10/24 8:05,29.56,76.09,1013.89,0.056,0.01,28.41,0.093,366,0.1146048,3.394,97.2,16.58,11.38
2019/10/24 8:10,29.48,76.63,1013.888,0.056,0.01,28.58,0.079,443.2,0.1177632,2.654,98.7,15.8,11.37
2019/10/24 8:15,29.6,74.56,1013.967,0.056,0.01,28.75,0.086,472.4,0.128797,2.761,101.7,24.73,11.38
2019/10/24 8:20,29.84,72.93,1013.976,0.056,0.01,28.93,0.106,541.2,0.1477653,3.321,101,22.15,11.37
2019/10/24 8:25,29.86,75.55,1013.974,0.056,0.01,29.13,0.11,507.5,0.1263354,3.792,100.2,18.05,11.37
2019/10/24 8:30,29.72,74.4,1014.038,0.056,0.01,29.33,0.103,494.9,0.1463348,3.419,85.7,25.69,11.38
2019/10/24 8:35,29.89,73.25,1014.087,0.056,0.01,29.53,0.112,578,0.1497992,3.601,104,18.2,11.37
2019/10/24 8:40,29.91,74.43,1014.139,0.056,0.01,29.72,0.105,557.3,0.1556522,3.288,91.3,21.39,11.37
2019/10/24 8:45,30.08,74.84,1014.146,0.056,0.01,29.93,0.115,577.7,0.1583948,3.743,97.7,15.94,11.37
2019/10/24 8:50,30.09,75.04,1014.138,0.056,0.01,30.16,0.105,441,0.132375,3.634,102.7,15.85,11.37
2019/10/24 8:55,30.06,73.62,1014.157,0.056,0.01,30.35,0.114,546,0.1652442,3.681,95.3,16.67,11.37
2019/10/24 9:00,29.88,74.35,1014.278,0.056,0.01,30.5,0.112,644.5,0.1400502,3.82,99.9,17.84,11.37
2019/10/24 9:05,30.22,72.91,1014.399,0.056,0.01,30.68,0.11,630,0.1844154,3.167,103.5,17.72,11.37
2019/10/24 9:10,30.49,73.44,1014.459,0.056,0.01,30.91,0.114,626.2,0.1902963,3.291,97.4,18.94,11.37
2019/10/24 9:15,30.5,73.89,1014.471,0.056,0.01,31.14,0.11,651.3,0.1913752,3.058,85,21.46,11.36
2019/10/24 9:20,30.52,72.49,1014.496,0.056,0.01,31.34,0.086,265.6,0.12815,2.344,91,24.77,11.36
2019/10/24 9:25,30.35,71.62,1014.554,0.056,0.01,31.48,0.1,279.1,0.1506997,2.726,101.1,20.76,11.36
2019/10/24 9:30,30.07,72.63,1014.656,0.056,0.01,31.61,0.082,165.2,0.06424791,2.805,94.4,25.98,11.36
2019/10/24 9:35,29.41,74.51,1014.659,0.056,0.01,31.61,0.101,741.5,0.1138344,3.416,97.8,22.74,11.35
2019/10/24 9:40,29.95,73.02,1014.683,0.056,0.011,31.69,0.122,705,0.2187744,3.489,91.8,16.55,11.35
2019/10/24 9:45,30.57,71.76,1014.626,0.056,0.011,31.93,0.126,727.9,0.2129356,3.456,97.2,12.68,11.35
2019/10/24 9:50,30.74,71.44,1014.643,0.056,0.011,32.2,0.114,580.6,0.1957866,2.976,108.7,13.98,11.36
2019/10/24 9:55,30.5,73.91,1014.623,0.056,0.011,32.44,0.13,759.2,0.2215601,3.646,110.1,17.93,11.35
2019/10/24 10:00,30.48,72.32,1014.571,0.056,0.011,32.69,0.139,787.4,0.2281918,4.217,104,15.97,11.35
2019/10/24 10:05,30.54,69.25,1014.552,0.056,0.011,32.91,0.125,225.8,0.1393719,3.914,95.7,14.12,11.35
2019/10/24 10:10,30.16,73.24,1014.535,0.056,0.011,32.98,0.131,863,0.1778256,3.935,99.3,14.95,11.34
2019/10/24 10:15,30.75,70.45,1014.493,0.056,0.011,33.14,0.149,804,0.2484843,4.073,93.4,16.17,11.34
2019/10/24 10:20,30.81,72.81,1014.441,0.057,0.011,33.4,0.132,835,0.1725011,3.918,95.9,16.15,11.34
2019/10/24 10:25,30.88,69.53,1014.447,0.057,0.011,33.58,0.146,839,0.2460753,3.901,96.4,14.23,11.34
2019/10/24 10:30,31.35,68.77,1014.443,0.057,0.011,33.87,0.156,858,0.2544862,3.873,94.9,15.42,11.33
2019/10/24 10:35,31.55,66.89,1014.455,0.057,0.011,34.18,0.15,836,0.2540515,3.326,98.9,20.4,11.32
2019/10/24 10:40,31.53,67.91,1014.407,0.057,0.011,34.5,0.169,867,0.2506963,4.163,94,11.8,11.31
2019/10/24 10:45,31.59,67.74,1014.418,0.057,0.011,34.81,0.153,933,0.2463169,3.637,102.7,15.34,11.31
2019/10/24 10:50,31.08,68.58,1014.391,0.057,0.011,35.03,0.149,906,0.1791652,4.098,99.6,17.88,11.3
2019/10/24 10:55,31.31,65.8,1014.364,0.057,0.011,35.19,0.164,878,0.2659383,3.927,102.3,12.93,11.3
2019/10/24 11:00,31.58,67.6,1014.33,0.057,0.011,35.46,0.163,944,0.2589546,3.739,97.2,13.03,11.3
2019/10/24 11:05,31.25,69.37,1014.319,0.057,0.011,35.7,0.114,276.4,0.1028576,3.271,102.2,18.4,11.3
2019/10/24 11:10,30.61,72.54,1014.297,0.057,0.011,35.67,0.12,177.6,0.1029769,3.942,95.9,15.14,11.3
2019/10/24 11:15,29.31,83.9,1014.331,0.057,0.011,35.41,0.068,364.7,0.06153866,2.972,141.5,31.98,11.32
2019/10/24 11:20,28.16,83.9,1014.251,0.057,0.011,34.7,0.07,1055,0.2438157,1.73,113.9,50.23,11.32
2019/10/24 11:25,28.77,81.2,1014.174,0.056,0.011,34.46,0.1,954,0.2961292,2.306,87.6,31.75,11.33
2019/10/24 11:30,29.59,77.2,1014.055,0.057,0.011,34.42,0.09,912,0.2570092,1.937,76.12,31.23,11.33
2019/10/24 11:35,30.14,74.78,1013.943,0.057,0.011,34.48,0.119,942,0.2698803,3.186,98.4,17.09,11.33
2019/10/24 11:40,30.6,73.45,1013.884,0.057,0.011,34.64,0.142,923,0.279166,3.827,93.7,13.74,11.32
2019/10/24 11:45,30.76,71.43,1013.853,0.057,0.011,34.85,0.14,1070,0.2894732,3.414,100.8,14.69,11.32
2019/10/24 11:50,30.85,73.39,1013.81,0.057,0.011,35.11,0.139,430.4,0.2013792,4.083,100.8,14.68,11.32
2019/10/24 11:55,30.64,73.38,1013.766,0.057,0.011,35.2,0.119,958,0.1939508,3.453,90.8,15.56,11.3
2019/10/24 12:00,31.01,71.3,1013.721,0.057,0.011,35.36,0.138,886,0.2423432,3.654,92,17.44,11.3
2019/10/24 12:05,30.96,71.63,1013.671,0.057,0.011,35.55,0.139,909,0.2037496,3.994,90.9,14.82,11.29
2019/10/24 12:10,31,69.63,1013.615,0.057,0.011,35.73,0.146,257,0.2354828,3.925,104.2,16.93,11.29
2019/10/24 12:15,31.04,67.94,1013.602,0.057,0.011,35.93,0.15,770.3,0.2354499,3.815,86.7,17.75,11.29
2019/10/24 12:20,31.06,68.79,1013.566,0.057,0.011,36.09,0.131,330.4,0.1851575,3.408,99,18.09,11.28
2019/10/24 12:25,30.97,68.03,1013.542,0.057,0.011,36.22,0.134,820,0.2074585,3.378,101.9,19.63,11.28
2019/10/24 12:30,31.24,67.97,1013.425,0.057,0.011,36.39,0.143,775.1,0.2205337,3.422,100.4,17.27,11.27
2019/10/24 12:35,31.24,67.87,1013.295,0.057,0.011,36.6,0.142,765.3,0.2299252,3.34,103.3,20.23,11.27
2019/10/24 12:40,31.32,68.12,1013.182,0.057,0.011,36.8,0.146,793.9,0.2322616,3.454,96.3,10.47,11.26
2019/10/24 12:45,31.51,67.84,1013.064,0.057,0.011,37.03,0.141,805,0.2447761,3.196,101.4,18.28,11.26
2019/10/24 12:50,31.54,68.78,1013.002,0.057,0.011,37.27,0.138,919,0.2254915,3.241,98.7,17.49,11.25
2019/10/24 12:55,31.46,66.07,1012.976,0.057,0.011,37.47,0.151,210.9,0.2142014,3.851,103.5,18.27,11.25
2019/10/24 13:00,30.16,77.21,1012.968,0.057,0.011,37.37,0.109,172.1,0.05243536,4.08,88.9,20.44,11.25
2019/10/24 13:05,28.71,80.3,1013.014,0.057,0.011,36.8,0.08,862,0.1624951,2.737,64.25,25.82,11.25
2019/10/24 13:10,29.23,77.45,1012.964,0.057,0.011,36.61,0.096,812,0.2522498,2.373,52.57,23.8,11.24
2019/10/24 13:15,29.89,74.41,1012.905,0.057,0.011,36.72,0.093,804,0.2402597,1.921,44.85,36.41,11.24
2019/10/24 13:20,30.65,71.66,1012.843,0.057,0.011,36.91,0.094,802,0.2346703,1.778,30.56,33.5,11.23
2019/10/24 13:25,30.93,70.97,1012.709,0.057,0.011,37.14,0.111,266.9,0.2281825,2.375,41.71,26.97,11.23
2019/10/24 13:30,30.77,71.4,1012.615,0.057,0.011,37.29,0.105,763.5,0.2151786,2.308,54.44,18.95,11.22
2019/10/24 13:35,31.13,69.37,1012.533,0.057,0.011,37.5,0.11,870,0.2402173,2.125,49.57,30.84,11.21
2019/10/24 13:40,31.63,67.91,1012.532,0.057,0.011,37.75,0.12,279,0.2160948,2.549,101.4,36.13,11.22
2019/10/24 13:45,30.91,71.48,1012.481,0.057,0.011,37.82,0.108,299.2,0.07898679,3.38,108.1,20.58,11.21
2019/10/24 13:50,30.24,73.87,1012.402,0.057,0.011,37.59,0.1,931,0.120294,3.217,94,32.82,11.2
2019/10/24 13:55,30.33,72.54,1012.37,0.057,0.011,37.48,0.095,150.8,0.1566856,2.636,115.2,25.71,11.19
2019/10/24 14:00,29.9,75.34,1012.427,0.057,0.011,37.27,0.105,151.6,0.04135032,4.387,107.2,18.69,11.19
2019/10/24 14:05,29.08,75.41,1012.453,0.057,0.011,36.76,0.102,147.8,0.04280436,4.444,92.6,12.65,11.18
2019/10/24 14:10,28.85,75.84,1012.412,0.057,0.011,36.31,0.077,167.5,0.04791578,3.32,87.6,15.78,11.17
2019/10/24 14:15,29.33,74.82,1012.268,0.057,0.011,35.98,0.094,300,0.1208759,3.373,99.2,21.28,11.16
2019/10/24 14:20,30.04,73.55,1012.219,0.057,0.011,35.88,0.114,841,0.190573,3.389,98.3,16.75,11.16
2019/10/24 14:25,30.35,72.82,1012.174,0.057,0.011,36,0.105,736.9,0.2261882,2.478,130.2,25.6,11.16
2019/10/24 14:30,30.96,70.85,1012.127,0.057,0.011,36.25,0.094,236.9,0.1777428,2.147,129.6,25.92,11.16
2019/10/24 14:35,30.6,72.2,1012.093,0.057,0.011,36.39,0.068,285.5,0.07108518,2.026,126.1,24.59,11.15
2019/10/24 14:40,29.99,73.11,1012,0.057,0.011,36.35,0.081,550.3,0.1465898,2.095,99.9,23.35,11.14
2019/10/24 14:45,30.27,71.89,1011.956,0.057,0.011,36.37,0.098,572.5,0.1697314,2.526,85.1,16.19,11.14
2019/10/24 14:50,30.6,71.23,1011.943,0.057,0.011,36.45,0.078,352,0.1239697,1.946,102.6,24.28,11.13
2019/10/24 14:55,30.51,73.01,1011.87,0.057,0.011,36.49,0.09,536.1,0.1493507,2.26,75.9,18.35,11.12
2019/10/24 15:00,30.53,72.1,1011.81,0.057,0.011,36.51,0.098,550.6,0.1632784,2.532,85.8,16,11.12
2019/10/24 15:05,30.68,71.06,1011.757,0.057,0.011,36.58,0.096,470,0.1579812,2.436,88.7,17.93,11.11
2019/10/24 15:10,30.59,73.26,1011.764,0.057,0.011,36.63,0.07,373.4,0.0962221,1.861,82.1,25.27,11.11
2019/10/24 15:15,30.44,72.94,1011.746,0.057,0.011,36.62,0.069,439,0.1324554,1.576,82.8,34.07,11.1
2019/10/24 15:20,30.69,72.81,1011.705,0.057,0.011,36.66,0.076,490.8,0.1389266,1.787,95.2,19.16,11.1
2019/10/24 15:25,30.85,71.12,1011.704,0.057,0.011,36.72,0.07,410.1,0.1334922,1.552,89.2,21.89,11.1
2019/10/24 15:30,31,69.39,1011.678,0.057,0.011,36.74,0.093,336.3,0.1101145,2.472,105.3,20.33,11.09
2019/10/24 15:35,30.56,70.56,1011.682,0.057,0.011,36.68,0.093,191.2,0.07877841,2.789,92.6,23.11,11.09
2019/10/24 15:40,30.27,71.33,1011.701,0.057,0.011,36.56,0.095,327.5,0.08300771,2.995,105,13.93,11.08
2019/10/24 15:45,30.24,71.61,1011.731,0.057,0.011,36.44,0.083,140.3,0.07224701,2.656,98.3,14.22,11.08
2019/10/24 15:50,29.98,72.96,1011.743,0.057,0.011,36.29,0.081,127.4,0.05666562,2.826,102.3,17.35,11.07
2019/10/24 15:55,29.76,72.54,1011.737,0.057,0.011,36.09,0.074,281.4,0.04866209,2.593,102.6,19.31,11.07
2019/10/24 16:00,29.92,70.27,1011.756,0.057,0.011,35.92,0.091,288.9,0.0870278,2.837,93.6,20.18,11.06
2019/10/24 16:05,30.14,70.42,1011.772,0.057,0.011,35.78,0.085,325.8,0.09286705,2.438,105.5,23.63,11.06
2019/10/24 16:10,30.34,70.07,1011.79,0.057,0.011,35.67,0.086,293.5,0.0908128,2.432,93.7,26.35,11.05
2019/10/24 16:15,30.44,70.66,1011.827,0.057,0.011,35.57,0.071,269.7,0.08182656,1.915,95.2,31.69,11.05
2019/10/24 16:20,30.46,72.13,1011.876,0.057,0.011,35.46,0.08,266.2,0.08099855,2.363,89.7,29.81,11.04
2019/10/24 16:25,30.46,71.02,1011.925,0.057,0.011,35.37,0.072,277.5,0.0855473,2.072,94.8,18.1,11.04
2019/10/24 16:30,30.51,73.52,1011.946,0.057,0.011,35.3,0.075,104.2,0.04458055,2.529,92.5,20.86,11.04
2019/10/24 16:35,29.95,74.85,1011.956,0.057,0.011,35.15,0.072,203.8,0.05350265,2.627,87.5,21.5,11.03
2019/10/24 16:40,29.94,74.01,1011.982,0.057,0.011,34.99,0.043,192.6,0.0569067,1.242,67.64,52.59,11.03
2019/10/24 16:45,29.94,74.35,1012.023,0.056,0.011,34.85,0.068,101.1,0.04758012,2.458,65.22,37,11.02
2019/10/24 16:50,29.66,75,1012.052,0.056,0.011,34.65,0.058,76.67,0.02649818,2.271,100,30.3,11.02
2019/10/24 16:55,29.4,75.07,1012.051,0.056,0.011,34.41,0.061,86.4,0.03145112,2.422,95.1,27.78,11.02
2019/10/24 17:00,29.39,74.62,1012.042,0.056,0.011,34.21,0.05,52.47,0.02227037,1.922,86.7,22.72,11.02
2019/10/24 17:05,29.22,75.8,1012.069,0.056,0.011,33.98,0.059,62.86,0.01630884,2.453,95.9,19.9,11.01
2019/10/24 17:10,29.07,76.49,1012.109,0.056,0.011,33.75,0.045,36.59,0.01391341,1.94,72.41,35.86,11.01
2019/10/24 17:15,28.88,75.07,1012.136,0.056,0.011,33.52,0.045,40.7,0.01041501,1.935,91.2,25.49,11.01
2019/10/24 17:20,28.79,76.55,1012.137,0.056,0.011,33.27,0.052,31.58,0.01235811,2.199,62.84,23.96,11
2019/10/24 17:25,28.75,77.86,1012.201,0.056,0.011,33.04,0.055,27.09,0.009189727,2.647,72.97,22.32,11
2019/10/24 17:30,28.7,78.54,1012.209,0.056,0.011,32.79,0.045,16.12,0.005729245,2.257,66.46,20.53,11
2019/10/24 17:35,28.58,78.5,1012.236,0.056,0.011,32.56,0.053,11.69,0.004307438,2.755,87.1,23.22,10.99
2019/10/24 17:40,28.58,78.91,1012.314,0.056,0.011,32.33,0.028,4.707,0.002347257,1.745,84.9,27.16,10.99
2019/10/24 17:45,28.51,77.95,1012.372,0.056,0.011,32.13,0.029,2.49,0.001030423,1.896,71.35,26.04,10.99
2019/10/24 17:50,28.43,78.1,1012.447,0.056,0.011,31.92,0.034,0.883,0.000488309,2.257,90.4,27.8,10.98
2019/10/24 17:55,28.46,77.93,1012.544,0.056,0.011,31.7,0.029,0.207,0.000142776,1.772,90.3,24.45,10.98
2019/10/24 18:00,28.41,76.74,1012.599,0.056,0.011,31.52,0.034,0.043,3.42E-05,2.172,58.07,24.87,10.98
2019/10/24 18:05,28.43,78.05,1012.655,0.056,0.011,31.33,0.037,0.052,8.03E-06,2.405,64.48,22.39,10.99
2019/10/24 18:10,28.41,78.12,1012.743,0.056,0.011,31.15,0.03,0,3.56E-06,1.832,74.17,29.9,10.97
2019/10/24 18:15,28.37,78.41,1012.788,0.056,0.011,31,0.034,0,2.40E-06,2.307,87.7,27.78,10.97
2019/10/24 18:20,28.4,78.72,1012.838,0.056,0.011,30.83,0.03,0.002,2.67E-06,1.94,71.19,27.75,10.96
